,position,name,varlab,probe,ps_text,val0,lab0,val1,lab1,val2,lab2,val3,lab3,val4,lab4,val5,lab5,val6,lab6,val7,lab7,val8,lab8,val9,lab9,val10,lab10,val11,lab11,val12,lab12,val13,lab13,val14,lab14,val15,lab15,val16,lab16,val17,lab17,val18,lab18,val19,lab19,val20,lab20,val21,lab21,val22,lab22,val23,lab23,val24,lab24,val25,lab25,val26,lab26,val27,lab27,val28,lab28,val29,lab29,val30,lab30,val31,lab31,val32,lab32,val33,lab33,val34,lab34,val35,lab35,val36,lab36,val37,lab37,val38,lab38,val39,lab39,val40,lab40,val41,lab41,val42,lab42,val43,lab43,val44,lab44,val45,lab45,val46,lab46,val47,lab47,val48,lab48,val49,lab49,val50,lab50,val51,lab51,val52,lab52,val53,lab53,val54,lab54,val55,lab55,val56,lab56,val57,lab57,val58,lab58,val59,lab59,val60,lab60,val61,lab61,val62,lab62,val63,lab63,val64,lab64,val65,lab65,val66,lab66,val67,lab67,val68,lab68,val69,lab69,val70,lab70,val71,lab71,val72,lab72,val73,lab73,val74,lab74,val75,lab75,val76,lab76,val77,lab77,val78,lab78,val79,lab79,val80,lab80,val81,lab81,val82,lab82,val83,lab83,val84,lab84,val85,lab85,val86,lab86,val87,lab87,val88,lab88,val89,lab89,val90,lab90,val91,lab91,val92,lab92,val93,lab93,val94,lab94,val95,lab95,val96,lab96,val97,lab97,val98,lab98,val99,lab99,val100,lab100
926,8752,m4k3a_8,What program/school completed: job corps,K3A.        What program or schooling have you completed?,K3A_8       JOB CORPS,1 -->   GRADE COMPLETED:  |__|__|                                                                                                                                                                        (K3A_1A),K3A_1       REGULAR HIGH SCHOOL,2  --> ,ADULT BASIC EDUCATION (ABE) PROGRAM,3,K3A_3       ESL PROGRAM,4,K3A_4       NURSING SCHOOL (LPN OR RN),2                BUSINESS OR SECRETARIAL,K3A_5        Which     one? (K3A_2A)   GED,1,GED,2,ABE,5,SCHOOL,6,K3A_6       PROGRAM TO IMPROVE READING,7,TRADE SCHOOL,8,K3A_8       JOB CORPS,9,COLLEGE (2-YEAR),10,K3A_10     COLLEGE (4-YEAR),11,(NOT SPECIFIED),12,TRAINING (NOT SPECIFIED),13,K3A_13     PROGRAM TO LEARN JOB SKILLS,14,K3A_14     PROGRAM TO HELP GET A JOB,15,K3A_15     SOME COLLEGE,16,K3A_16     GRADUATE/PROFESSIONAL SCHOOL,101,PROFESSIONAL,102,CONTINUING ED,103,HEALTH CARE AIDE,104,CHILD CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,8753,m4k3a_9,What program/school completed: junior/community college (2-year),K3A.        What program or schooling have you completed?,COLLEGE (2-YEAR),1 -->   GRADE COMPLETED:  |__|__|                                                                                                                                                                        (K3A_1A),K3A_1       REGULAR HIGH SCHOOL,2  --> ,ADULT BASIC EDUCATION (ABE) PROGRAM,3,K3A_3       ESL PROGRAM,4,K3A_4       NURSING SCHOOL (LPN OR RN),2                BUSINESS OR SECRETARIAL,K3A_5        Which     one? (K3A_2A)   GED,1,GED,2,ABE,5,SCHOOL,6,K3A_6       PROGRAM TO IMPROVE READING,7,TRADE SCHOOL,8,K3A_8       JOB CORPS,9,COLLEGE (2-YEAR),10,K3A_10     COLLEGE (4-YEAR),11,(NOT SPECIFIED),12,TRAINING (NOT SPECIFIED),13,K3A_13     PROGRAM TO LEARN JOB SKILLS,14,K3A_14     PROGRAM TO HELP GET A JOB,15,K3A_15     SOME COLLEGE,16,K3A_16     GRADUATE/PROFESSIONAL SCHOOL,101,PROFESSIONAL,102,CONTINUING ED,103,HEALTH CARE AIDE,104,CHILD CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,8754,m4k3a_10,What program/school completed: college (4-year),K3A.        What program or schooling have you completed?,K3A_10     COLLEGE (4-YEAR),1 -->   GRADE COMPLETED:  |__|__|                                                                                                                                                                        (K3A_1A),K3A_1       REGULAR HIGH SCHOOL,2  --> ,ADULT BASIC EDUCATION (ABE) PROGRAM,3,K3A_3       ESL PROGRAM,4,K3A_4       NURSING SCHOOL (LPN OR RN),2                BUSINESS OR SECRETARIAL,K3A_5        Which     one? (K3A_2A)   GED,1,GED,2,ABE,5,SCHOOL,6,K3A_6       PROGRAM TO IMPROVE READING,7,TRADE SCHOOL,8,K3A_8       JOB CORPS,9,COLLEGE (2-YEAR),10,K3A_10     COLLEGE (4-YEAR),11,(NOT SPECIFIED),12,TRAINING (NOT SPECIFIED),13,K3A_13     PROGRAM TO LEARN JOB SKILLS,14,K3A_14     PROGRAM TO HELP GET A JOB,15,K3A_15     SOME COLLEGE,16,K3A_16     GRADUATE/PROFESSIONAL SCHOOL,101,PROFESSIONAL,102,CONTINUING ED,103,HEALTH CARE AIDE,104,CHILD CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,8755,m4k3a_11,What program/school completed: other type of school,K3A.        What program or schooling have you completed?,(NOT SPECIFIED),1 -->   GRADE COMPLETED:  |__|__|                                                                                                                                                                        (K3A_1A),K3A_1       REGULAR HIGH SCHOOL,2  --> ,ADULT BASIC EDUCATION (ABE) PROGRAM,3,K3A_3       ESL PROGRAM,4,K3A_4       NURSING SCHOOL (LPN OR RN),2                BUSINESS OR SECRETARIAL,K3A_5        Which     one? (K3A_2A)   GED,1,GED,2,ABE,5,SCHOOL,6,K3A_6       PROGRAM TO IMPROVE READING,7,TRADE SCHOOL,8,K3A_8       JOB CORPS,9,COLLEGE (2-YEAR),10,K3A_10     COLLEGE (4-YEAR),11,(NOT SPECIFIED),12,TRAINING (NOT SPECIFIED),13,K3A_13     PROGRAM TO LEARN JOB SKILLS,14,K3A_14     PROGRAM TO HELP GET A JOB,15,K3A_15     SOME COLLEGE,16,K3A_16     GRADUATE/PROFESSIONAL SCHOOL,101,PROFESSIONAL,102,CONTINUING ED,103,HEALTH CARE AIDE,104,CHILD CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,8756,m4k3a_12,What program/school completed: other type of training,K3A.        What program or schooling have you completed?,TRAINING (NOT SPECIFIED),1 -->   GRADE COMPLETED:  |__|__|                                                                                                                                                                        (K3A_1A),K3A_1       REGULAR HIGH SCHOOL,2  --> ,ADULT BASIC EDUCATION (ABE) PROGRAM,3,K3A_3       ESL PROGRAM,4,K3A_4       NURSING SCHOOL (LPN OR RN),2                BUSINESS OR SECRETARIAL,K3A_5        Which     one? (K3A_2A)   GED,1,GED,2,ABE,5,SCHOOL,6,K3A_6       PROGRAM TO IMPROVE READING,7,TRADE SCHOOL,8,K3A_8       JOB CORPS,9,COLLEGE (2-YEAR),10,K3A_10     COLLEGE (4-YEAR),11,(NOT SPECIFIED),12,TRAINING (NOT SPECIFIED),13,K3A_13     PROGRAM TO LEARN JOB SKILLS,14,K3A_14     PROGRAM TO HELP GET A JOB,15,K3A_15     SOME COLLEGE,16,K3A_16     GRADUATE/PROFESSIONAL SCHOOL,101,PROFESSIONAL,102,CONTINUING ED,103,HEALTH CARE AIDE,104,CHILD CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,8757,m4k3a_13,What program/school completed: program to learn job skills,K3A.        What program or schooling have you completed?,K3A_13     PROGRAM TO LEARN JOB SKILLS,1 -->   GRADE COMPLETED:  |__|__|                                                                                                                                                                        (K3A_1A),K3A_1       REGULAR HIGH SCHOOL,2  --> ,ADULT BASIC EDUCATION (ABE) PROGRAM,3,K3A_3       ESL PROGRAM,4,K3A_4       NURSING SCHOOL (LPN OR RN),2                BUSINESS OR SECRETARIAL,K3A_5        Which     one? (K3A_2A)   GED,1,GED,2,ABE,5,SCHOOL,6,K3A_6       PROGRAM TO IMPROVE READING,7,TRADE SCHOOL,8,K3A_8       JOB CORPS,9,COLLEGE (2-YEAR),10,K3A_10     COLLEGE (4-YEAR),11,(NOT SPECIFIED),12,TRAINING (NOT SPECIFIED),13,K3A_13     PROGRAM TO LEARN JOB SKILLS,14,K3A_14     PROGRAM TO HELP GET A JOB,15,K3A_15     SOME COLLEGE,16,K3A_16     GRADUATE/PROFESSIONAL SCHOOL,101,PROFESSIONAL,102,CONTINUING ED,103,HEALTH CARE AIDE,104,CHILD CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,8758,m4k3a_14,What program/school completed: program to help get a job,K3A.        What program or schooling have you completed?,K3A_14     PROGRAM TO HELP GET A JOB,1 -->   GRADE COMPLETED:  |__|__|                                                                                                                                                                        (K3A_1A),K3A_1       REGULAR HIGH SCHOOL,2  --> ,ADULT BASIC EDUCATION (ABE) PROGRAM,3,K3A_3       ESL PROGRAM,4,K3A_4       NURSING SCHOOL (LPN OR RN),2                BUSINESS OR SECRETARIAL,K3A_5        Which     one? (K3A_2A)   GED,1,GED,2,ABE,5,SCHOOL,6,K3A_6       PROGRAM TO IMPROVE READING,7,TRADE SCHOOL,8,K3A_8       JOB CORPS,9,COLLEGE (2-YEAR),10,K3A_10     COLLEGE (4-YEAR),11,(NOT SPECIFIED),12,TRAINING (NOT SPECIFIED),13,K3A_13     PROGRAM TO LEARN JOB SKILLS,14,K3A_14     PROGRAM TO HELP GET A JOB,15,K3A_15     SOME COLLEGE,16,K3A_16     GRADUATE/PROFESSIONAL SCHOOL,101,PROFESSIONAL,102,CONTINUING ED,103,HEALTH CARE AIDE,104,CHILD CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,8759,m4k3a_15,What program/school completed: some college,K3A.        What program or schooling have you completed?,K3A_15     SOME COLLEGE,1 -->   GRADE COMPLETED:  |__|__|                                                                                                                                                                        (K3A_1A),K3A_1       REGULAR HIGH SCHOOL,2  --> ,ADULT BASIC EDUCATION (ABE) PROGRAM,3,K3A_3       ESL PROGRAM,4,K3A_4       NURSING SCHOOL (LPN OR RN),2                BUSINESS OR SECRETARIAL,K3A_5        Which     one? (K3A_2A)   GED,1,GED,2,ABE,5,SCHOOL,6,K3A_6       PROGRAM TO IMPROVE READING,7,TRADE SCHOOL,8,K3A_8       JOB CORPS,9,COLLEGE (2-YEAR),10,K3A_10     COLLEGE (4-YEAR),11,(NOT SPECIFIED),12,TRAINING (NOT SPECIFIED),13,K3A_13     PROGRAM TO LEARN JOB SKILLS,14,K3A_14     PROGRAM TO HELP GET A JOB,15,K3A_15     SOME COLLEGE,16,K3A_16     GRADUATE/PROFESSIONAL SCHOOL,101,PROFESSIONAL,102,CONTINUING ED,103,HEALTH CARE AIDE,104,CHILD CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,8760,m4k3a_16,What program/school completed: graduate/professional school,K3A.        What program or schooling have you completed?,K3A_16     GRADUATE/PROFESSIONAL SCHOOL,1 -->   GRADE COMPLETED:  |__|__|                                                                                                                                                                        (K3A_1A),K3A_1       REGULAR HIGH SCHOOL,2  --> ,ADULT BASIC EDUCATION (ABE) PROGRAM,3,K3A_3       ESL PROGRAM,4,K3A_4       NURSING SCHOOL (LPN OR RN),2                BUSINESS OR SECRETARIAL,K3A_5        Which     one? (K3A_2A)   GED,1,GED,2,ABE,5,SCHOOL,6,K3A_6       PROGRAM TO IMPROVE READING,7,TRADE SCHOOL,8,K3A_8       JOB CORPS,9,COLLEGE (2-YEAR),10,K3A_10     COLLEGE (4-YEAR),11,(NOT SPECIFIED),12,TRAINING (NOT SPECIFIED),13,K3A_13     PROGRAM TO LEARN JOB SKILLS,14,K3A_14     PROGRAM TO HELP GET A JOB,15,K3A_15     SOME COLLEGE,16,K3A_16     GRADUATE/PROFESSIONAL SCHOOL,101,PROFESSIONAL,102,CONTINUING ED,103,HEALTH CARE AIDE,104,CHILD CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,8761,m4k3b,"In the last 2 years, have you taken any classes to improve your job skills?",K3.           Have you completed any training programs or any years of schooling (since [DATE OF LAST INTERVIEW]/during the last two years)?,"K3B.        (Since [DATE OF LAST INTERVIEW]/During the last two years), have you taken any classes to improve your job skills, such as computer training or literacy classes?",1,YES,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,8762,m4k3c,"In the last 2 years, have you received any kind of employment counseling?",K3.           Have you completed any training programs or any years of schooling (since [DATE OF LAST INTERVIEW]/during the last two years)?,"K3C.        (Since [DATE OF LAST INTERVIEW]/During the last two years), have you received any kind of employment counseling?",1,YES,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,8763,m4k4,"Last week, did you do any regular work for pay?","K4.           Now I'd like to ask you about your current work status.  Last week, did you do any regular work for pay?  Include any work you might have done in your own business (or military service) where you got a regular paycheck.","K4.           Now I'd like to ask you about your current work status.  Last week, did you do any regular work for pay?  Include any work you might have done in your own business (or military service) where you got a regular paycheck.",1  -->  GO TO K10,YES,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,8764,m4k5,Are you currently looking for a regular job?,K5.           Are you currently looking for a regular job?,K5.           Are you currently looking for a regular job?,1,YES,2  -->  GO TO K7,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,8765,m4k6,How long have you been looking for a regular job?,K6.           How long have you been looking for a regular job?  Would you say . . .,K6.           How long have you been looking for a regular job?  Would you say . . .,1,"Less than a week,",2,"than a month,",3,"Between a month and six months,",4,"Between six months and a year, or",5,More than a year?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,8766,m4k7,Why aren't you looking for a regular job?,K7.           Why aren’t you looking for a regular job?,K7.           Why aren’t you looking for a regular job?,1,OWN BUSINESS,2,ILL OR ON TEMPORARY LAYOFF),3,IN SCHOOL OR TRAINING PROGRAM,4,DISABLED,5,DON’T WANT/NEED TO WORK,6,PERSONAL/FAMILY REASONS,7,BELIEVE NO WORK AVAILABLE,8,OTHER (NOT SPECIFIED),9,STAY AT HOME PARENT/HOMEMAKER,101,GOING BACK TO SCHOOL,102,JUST HAD BABY,103,NO CHILD CARE,104,HEALTH REASONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,8767,m4k8,What would the hourly wage have to be in order for you to take a job? ($),K8.           What would the hourly wage have to be in order for you to take a job?,K8.           What would the hourly wage have to be in order for you to take a job?,-2,DON’T KNOW,-1,WAGE RIGHT NOW,-10  -->  GO TO K25,CONSECUTIVE WEEKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,8768,m4k9a,When you last work reg job for 2 weeks+ to receive reg paycheck (month)?,"K9.           When did you last work at a regular job lasting two weeks in a row or more, for which you received a regular paycheck?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,8769,m4k9b,When you last work reg job for 2 weeks+ to receive reg paycheck (year)?,"K9.           When did you last work at a regular job lasting two weeks in a row or more, for which you received a regular paycheck?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,8770,m4k10,How many hours do you usually work per week at that job?,K10.         My next few questions are about your (current/most recent) job.,K10.         My next few questions are about your (current/most recent) job.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,8771,m4k11,Do you work for yourself or for someone else in this job?,K11.         (Do/Did) you work for yourself or for someone else in this job?,K11.         (Do/Did) you work for yourself or for someone else in this job?,1,SELF,2,SOMEONE ELSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,8772,m4k12,What did you do at this/that job?,K12.         What (do/did) you do at (this/that) job?,K12.         What (do/did) you do at (this/that) job?,101,PROFESSIONAL/TECHNICAL,102,EXECUTIVE/ADMINISTRATIVE/MANAGERIAL,103,SALES,104,ADMINISTRATIVE SUPPORT/CLERICAL,105,PRECISION/CRAFT/REPAIR,106,MACHINE OPERATORS/ASSEMBLERS,107,TRANSPORATION/MOVING,108,HANDLERS/HELPERS/LABORERS,109,SERVICE OCCUPATIONS,110,OTHER (NOT SPECIFIED),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,8773,m4k13,"How much you usual earn in job, before taxes and deductions? ($)","K13.         About how much (do/did) you usually earn in (this/that) job, before taxes and deductions?","K13.         About how much (do/did) you usually earn in (this/that) job, before taxes and deductions?",1,HOUR,2,DAY,3,WEEK,4,(26 CHECKS PER YEAR),5,(24 CHECKS PER YEAR),6,MONTH,7,YEAR,8,OTHER (NOT SPECIFIED),,Weekdays?,,Evenings   (6 pm-11 pm)?,,Nights   (11 pm-7 am)?,,Weekends?,,Different   times each week?,,Weekdays?,,Evenings?,,Weekends?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,8774,m4k13p,"How much you usual earn in job, before taxes and deductions? (per)","K13.         About how much (do/did) you usually earn in (this/that) job, before taxes and deductions?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,8775,m4k14a1,"At your primary job, do you regularly work weekdays?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,8776,m4k14a2,"At your primary job, do you regularly work evenings (6pm-11pm)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,8777,m4k14a3,"At your primary job, do you regularly work nights (11pm-7am)?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,8778,m4k14a4,"At your primary job, do you regularly work weekends?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,8779,m4k14a5,"At your primary job, do you regularly work different times each week?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,8780,m4k14b1,"In addition to your regular working shift, do you sometimes also work weekdays?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,8781,m4k14b2,"In addition to your regular working shift, do you sometimes also work evenings?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,8782,m4k14b3,"In addition to your regular working shift, do you sometimes also work nights?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,8783,m4k14b4,"In addition to your regular working shift, do you sometimes also work weekends?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
