,position,name,varlab,probe,ps_text,val0,lab0,val1,lab1,val2,lab2,val3,lab3,val4,lab4,val5,lab5,val6,lab6,val7,lab7,val8,lab8,val9,lab9,val10,lab10,val11,lab11,val12,lab12,val13,lab13,val14,lab14,val15,lab15,val16,lab16,val17,lab17,val18,lab18,val19,lab19,val20,lab20,val21,lab21,val22,lab22,val23,lab23,val24,lab24,val25,lab25,val26,lab26,val27,lab27,val28,lab28,val29,lab29,val30,lab30,val31,lab31,val32,lab32,val33,lab33,val34,lab34,val35,lab35,val36,lab36,val37,lab37,val38,lab38,val39,lab39,val40,lab40,val41,lab41,val42,lab42,val43,lab43,val44,lab44,val45,lab45,val46,lab46,val47,lab47,val48,lab48,val49,lab49,val50,lab50,val51,lab51,val52,lab52,val53,lab53,val54,lab54,val55,lab55,val56,lab56,val57,lab57
794,11551,f5g2a_7,G2A_7. Back problems,G2A.        What is this health problem?,g2a_7             BACK PROBLEMS,1,g2a_1             DIABETES,2,g2a_2             ASTHMA,3,g2a_3             HIGH BLOOD PRESSURE,4,g2a_4             PAIN,5,g2a_5             SEIZURES/EPILEPSY,6,g2a_6             HEART DISEASE,7,g2a_7             BACK PROBLEMS,91,g2a_91           OTHER (SPECIFY),101,g2a_101         LEG/ARM/HAND/FOOT,102,g2a_102         EYE/SIGHT,103,g2a_103         BREATHING/LUNG,104,g2a_104         MENTAL DISORDER,105,g2a_105         ARTHRITIS,106,g2a_106         SHOULDER,107,g2a_107         GASTROINTESTINAL,108,g2a_108         KIDNEY,109,g2a_109         PARALYSIS,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,11552,f5g2a_91,G2A_91. Other (specify),G2A.        What is this health problem?,g2a_91           OTHER (SPECIFY),1,g2a_1             DIABETES,2,g2a_2             ASTHMA,3,g2a_3             HIGH BLOOD PRESSURE,4,g2a_4             PAIN,5,g2a_5             SEIZURES/EPILEPSY,6,g2a_6             HEART DISEASE,7,g2a_7             BACK PROBLEMS,91,g2a_91           OTHER (SPECIFY),101,g2a_101         LEG/ARM/HAND/FOOT,102,g2a_102         EYE/SIGHT,103,g2a_103         BREATHING/LUNG,104,g2a_104         MENTAL DISORDER,105,g2a_105         ARTHRITIS,106,g2a_106         SHOULDER,107,g2a_107         GASTROINTESTINAL,108,g2a_108         KIDNEY,109,g2a_109         PARALYSIS,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,11553,f5g23a_1,G23A_1. Counseling or therapy for depression,G23A.      Was this counseling or therapy for . . .,G23A.      Was this counseling or therapy for . . .,1 -->  GO TO G24,g23a_1                Depression?,2 -->  GO TO G24,g23a_2      Anxiety?,3 -->  GO TO G24,g23a_3                Attention problems?,4 -->  GO TO G24,g23a_4                Alcohol problems?,5 -->  GO TO G24,g23a_5      Drug use problems?,91 -->  GO TO G24,g23a_91              Anything else?  (SPECIFY),101 -->  GO TO G24,g23a_101  MARRIAGE/RELATIONSHIP COUNSELING,102  -->  GO TO G24,g23a_102  ANGER MANAGEMENT,-1 -->  GO TO G24,REFUSED,-2 -->  GO TO G24,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,11554,f5g23a_2,G23A_2. Counseling or therapy for anxiety,G23A.      Was this counseling or therapy for . . .,G23A.      Was this counseling or therapy for . . .,1 -->  GO TO G24,g23a_1                Depression?,2 -->  GO TO G24,g23a_2      Anxiety?,3 -->  GO TO G24,g23a_3                Attention problems?,4 -->  GO TO G24,g23a_4                Alcohol problems?,5 -->  GO TO G24,g23a_5      Drug use problems?,91 -->  GO TO G24,g23a_91              Anything else?  (SPECIFY),101 -->  GO TO G24,g23a_101  MARRIAGE/RELATIONSHIP COUNSELING,102  -->  GO TO G24,g23a_102  ANGER MANAGEMENT,-1 -->  GO TO G24,REFUSED,-2 -->  GO TO G24,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,11555,f5g23a_3,G23A_3. Counseling or therapy for attention problems,G23A.      Was this counseling or therapy for . . .,G23A.      Was this counseling or therapy for . . .,1 -->  GO TO G24,g23a_1                Depression?,2 -->  GO TO G24,g23a_2      Anxiety?,3 -->  GO TO G24,g23a_3                Attention problems?,4 -->  GO TO G24,g23a_4                Alcohol problems?,5 -->  GO TO G24,g23a_5      Drug use problems?,91 -->  GO TO G24,g23a_91              Anything else?  (SPECIFY),101 -->  GO TO G24,g23a_101  MARRIAGE/RELATIONSHIP COUNSELING,102  -->  GO TO G24,g23a_102  ANGER MANAGEMENT,-1 -->  GO TO G24,REFUSED,-2 -->  GO TO G24,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,11556,f5g23a_4,G23A_4. Counseling or therapy for alcohol problems,G23A.      Was this counseling or therapy for . . .,G23A.      Was this counseling or therapy for . . .,1 -->  GO TO G24,g23a_1                Depression?,2 -->  GO TO G24,g23a_2      Anxiety?,3 -->  GO TO G24,g23a_3                Attention problems?,4 -->  GO TO G24,g23a_4                Alcohol problems?,5 -->  GO TO G24,g23a_5      Drug use problems?,91 -->  GO TO G24,g23a_91              Anything else?  (SPECIFY),101 -->  GO TO G24,g23a_101  MARRIAGE/RELATIONSHIP COUNSELING,102  -->  GO TO G24,g23a_102  ANGER MANAGEMENT,-1 -->  GO TO G24,REFUSED,-2 -->  GO TO G24,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,11557,f5g23a_5,G23A_5. Counseling or therapy for drug use problems,G23A.      Was this counseling or therapy for . . .,G23A.      Was this counseling or therapy for . . .,1 -->  GO TO G24,g23a_1                Depression?,2 -->  GO TO G24,g23a_2      Anxiety?,3 -->  GO TO G24,g23a_3                Attention problems?,4 -->  GO TO G24,g23a_4                Alcohol problems?,5 -->  GO TO G24,g23a_5      Drug use problems?,91 -->  GO TO G24,g23a_91              Anything else?  (SPECIFY),101 -->  GO TO G24,g23a_101  MARRIAGE/RELATIONSHIP COUNSELING,102  -->  GO TO G24,g23a_102  ANGER MANAGEMENT,-1 -->  GO TO G24,REFUSED,-2 -->  GO TO G24,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,11558,f5g23a_91,G23A_91. Counseling or therapy for anything else (specify),G23A.      Was this counseling or therapy for . . .,G23A.      Was this counseling or therapy for . . .,1 -->  GO TO G24,g23a_1                Depression?,2 -->  GO TO G24,g23a_2      Anxiety?,3 -->  GO TO G24,g23a_3                Attention problems?,4 -->  GO TO G24,g23a_4                Alcohol problems?,5 -->  GO TO G24,g23a_5      Drug use problems?,91 -->  GO TO G24,g23a_91              Anything else?  (SPECIFY),101 -->  GO TO G24,g23a_101  MARRIAGE/RELATIONSHIP COUNSELING,102  -->  GO TO G24,g23a_102  ANGER MANAGEMENT,-1 -->  GO TO G24,REFUSED,-2 -->  GO TO G24,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,11559,f5i2_1,I2_1. Attending regular high school,I2.             What kind of school or program are you attending?,i2_1          REGULAR HIGH SCHOOL,1,i2_1          REGULAR HIGH SCHOOL,2,i2_2          ADULT BASIC EDUCATION (ABE) PROGRAM,3,i2_3          ESL PROGRAM,4,i2_4          NURSING SCHOOL (LPN OR RN),5,i2_5          BUSINESS OR SECRETARIAL SCHOOL,6,i2_6          PROGRAM TO IMPROVE READING,7,"i2_7          VOCATIONAL, TECHNICAL, OR TRADE SCHOOL",8,i2_8          JOB CORPS,9,i2_9          JUNIOR/COMMUNITY COLLEGE (2-YEAR),10,i2_10        COLLEGE (4-YEAR),11,i2_11        OTHER TYPE OF SCHOOL (SPECIFY),12,i2_12        OTHER TYPE OF TRAINING (SPECIFY),13,i2_13        PROGRAM TO LEARN JOB SKILLS,14,i2_14        PROGRAM TO HELP GET A JOB,15,i2_15        GRADUATE/PROFESSIONAL SCHOOL,101,i2_101      ONLINE EDUCATIONAL COURSE,102,i2_102      PROFESSIONAL DEVELOPMENT,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,11560,f5i2_2,I2_2. Attending GED or ABE program,I2.             What kind of school or program are you attending?,i2_2          ADULT BASIC EDUCATION (ABE) PROGRAM,1,i2_1          REGULAR HIGH SCHOOL,2,i2_2          ADULT BASIC EDUCATION (ABE) PROGRAM,3,i2_3          ESL PROGRAM,4,i2_4          NURSING SCHOOL (LPN OR RN),5,i2_5          BUSINESS OR SECRETARIAL SCHOOL,6,i2_6          PROGRAM TO IMPROVE READING,7,"i2_7          VOCATIONAL, TECHNICAL, OR TRADE SCHOOL",8,i2_8          JOB CORPS,9,i2_9          JUNIOR/COMMUNITY COLLEGE (2-YEAR),10,i2_10        COLLEGE (4-YEAR),11,i2_11        OTHER TYPE OF SCHOOL (SPECIFY),12,i2_12        OTHER TYPE OF TRAINING (SPECIFY),13,i2_13        PROGRAM TO LEARN JOB SKILLS,14,i2_14        PROGRAM TO HELP GET A JOB,15,i2_15        GRADUATE/PROFESSIONAL SCHOOL,101,i2_101      ONLINE EDUCATIONAL COURSE,102,i2_102      PROFESSIONAL DEVELOPMENT,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,11561,f5i2_3,I2_3. Attending ESL program,I2.             What kind of school or program are you attending?,i2_3          ESL PROGRAM,1,i2_1          REGULAR HIGH SCHOOL,2,i2_2          ADULT BASIC EDUCATION (ABE) PROGRAM,3,i2_3          ESL PROGRAM,4,i2_4          NURSING SCHOOL (LPN OR RN),5,i2_5          BUSINESS OR SECRETARIAL SCHOOL,6,i2_6          PROGRAM TO IMPROVE READING,7,"i2_7          VOCATIONAL, TECHNICAL, OR TRADE SCHOOL",8,i2_8          JOB CORPS,9,i2_9          JUNIOR/COMMUNITY COLLEGE (2-YEAR),10,i2_10        COLLEGE (4-YEAR),11,i2_11        OTHER TYPE OF SCHOOL (SPECIFY),12,i2_12        OTHER TYPE OF TRAINING (SPECIFY),13,i2_13        PROGRAM TO LEARN JOB SKILLS,14,i2_14        PROGRAM TO HELP GET A JOB,15,i2_15        GRADUATE/PROFESSIONAL SCHOOL,101,i2_101      ONLINE EDUCATIONAL COURSE,102,i2_102      PROFESSIONAL DEVELOPMENT,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,11562,f5i2_4,I2_4. Attending nursing school (LPN or RN),I2.             What kind of school or program are you attending?,i2_4          NURSING SCHOOL (LPN OR RN),1,i2_1          REGULAR HIGH SCHOOL,2,i2_2          ADULT BASIC EDUCATION (ABE) PROGRAM,3,i2_3          ESL PROGRAM,4,i2_4          NURSING SCHOOL (LPN OR RN),5,i2_5          BUSINESS OR SECRETARIAL SCHOOL,6,i2_6          PROGRAM TO IMPROVE READING,7,"i2_7          VOCATIONAL, TECHNICAL, OR TRADE SCHOOL",8,i2_8          JOB CORPS,9,i2_9          JUNIOR/COMMUNITY COLLEGE (2-YEAR),10,i2_10        COLLEGE (4-YEAR),11,i2_11        OTHER TYPE OF SCHOOL (SPECIFY),12,i2_12        OTHER TYPE OF TRAINING (SPECIFY),13,i2_13        PROGRAM TO LEARN JOB SKILLS,14,i2_14        PROGRAM TO HELP GET A JOB,15,i2_15        GRADUATE/PROFESSIONAL SCHOOL,101,i2_101      ONLINE EDUCATIONAL COURSE,102,i2_102      PROFESSIONAL DEVELOPMENT,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,11563,f5i2_5,I2_5. Attending business or secretarial school,I2.             What kind of school or program are you attending?,i2_5          BUSINESS OR SECRETARIAL SCHOOL,1,i2_1          REGULAR HIGH SCHOOL,2,i2_2          ADULT BASIC EDUCATION (ABE) PROGRAM,3,i2_3          ESL PROGRAM,4,i2_4          NURSING SCHOOL (LPN OR RN),5,i2_5          BUSINESS OR SECRETARIAL SCHOOL,6,i2_6          PROGRAM TO IMPROVE READING,7,"i2_7          VOCATIONAL, TECHNICAL, OR TRADE SCHOOL",8,i2_8          JOB CORPS,9,i2_9          JUNIOR/COMMUNITY COLLEGE (2-YEAR),10,i2_10        COLLEGE (4-YEAR),11,i2_11        OTHER TYPE OF SCHOOL (SPECIFY),12,i2_12        OTHER TYPE OF TRAINING (SPECIFY),13,i2_13        PROGRAM TO LEARN JOB SKILLS,14,i2_14        PROGRAM TO HELP GET A JOB,15,i2_15        GRADUATE/PROFESSIONAL SCHOOL,101,i2_101      ONLINE EDUCATIONAL COURSE,102,i2_102      PROFESSIONAL DEVELOPMENT,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,11564,f5i2_6,I2_6. Attending program to improve reading,I2.             What kind of school or program are you attending?,i2_6          PROGRAM TO IMPROVE READING,1,i2_1          REGULAR HIGH SCHOOL,2,i2_2          ADULT BASIC EDUCATION (ABE) PROGRAM,3,i2_3          ESL PROGRAM,4,i2_4          NURSING SCHOOL (LPN OR RN),5,i2_5          BUSINESS OR SECRETARIAL SCHOOL,6,i2_6          PROGRAM TO IMPROVE READING,7,"i2_7          VOCATIONAL, TECHNICAL, OR TRADE SCHOOL",8,i2_8          JOB CORPS,9,i2_9          JUNIOR/COMMUNITY COLLEGE (2-YEAR),10,i2_10        COLLEGE (4-YEAR),11,i2_11        OTHER TYPE OF SCHOOL (SPECIFY),12,i2_12        OTHER TYPE OF TRAINING (SPECIFY),13,i2_13        PROGRAM TO LEARN JOB SKILLS,14,i2_14        PROGRAM TO HELP GET A JOB,15,i2_15        GRADUATE/PROFESSIONAL SCHOOL,101,i2_101      ONLINE EDUCATIONAL COURSE,102,i2_102      PROFESSIONAL DEVELOPMENT,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,11565,f5i2_7,I2_7. Attending vocational/technical/trade school,I2.             What kind of school or program are you attending?,"i2_7          VOCATIONAL, TECHNICAL, OR TRADE SCHOOL",1,i2_1          REGULAR HIGH SCHOOL,2,i2_2          ADULT BASIC EDUCATION (ABE) PROGRAM,3,i2_3          ESL PROGRAM,4,i2_4          NURSING SCHOOL (LPN OR RN),5,i2_5          BUSINESS OR SECRETARIAL SCHOOL,6,i2_6          PROGRAM TO IMPROVE READING,7,"i2_7          VOCATIONAL, TECHNICAL, OR TRADE SCHOOL",8,i2_8          JOB CORPS,9,i2_9          JUNIOR/COMMUNITY COLLEGE (2-YEAR),10,i2_10        COLLEGE (4-YEAR),11,i2_11        OTHER TYPE OF SCHOOL (SPECIFY),12,i2_12        OTHER TYPE OF TRAINING (SPECIFY),13,i2_13        PROGRAM TO LEARN JOB SKILLS,14,i2_14        PROGRAM TO HELP GET A JOB,15,i2_15        GRADUATE/PROFESSIONAL SCHOOL,101,i2_101      ONLINE EDUCATIONAL COURSE,102,i2_102      PROFESSIONAL DEVELOPMENT,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,11566,f5i2_8,I2_8. Attending job corps,I2.             What kind of school or program are you attending?,i2_8          JOB CORPS,1,i2_1          REGULAR HIGH SCHOOL,2,i2_2          ADULT BASIC EDUCATION (ABE) PROGRAM,3,i2_3          ESL PROGRAM,4,i2_4          NURSING SCHOOL (LPN OR RN),5,i2_5          BUSINESS OR SECRETARIAL SCHOOL,6,i2_6          PROGRAM TO IMPROVE READING,7,"i2_7          VOCATIONAL, TECHNICAL, OR TRADE SCHOOL",8,i2_8          JOB CORPS,9,i2_9          JUNIOR/COMMUNITY COLLEGE (2-YEAR),10,i2_10        COLLEGE (4-YEAR),11,i2_11        OTHER TYPE OF SCHOOL (SPECIFY),12,i2_12        OTHER TYPE OF TRAINING (SPECIFY),13,i2_13        PROGRAM TO LEARN JOB SKILLS,14,i2_14        PROGRAM TO HELP GET A JOB,15,i2_15        GRADUATE/PROFESSIONAL SCHOOL,101,i2_101      ONLINE EDUCATIONAL COURSE,102,i2_102      PROFESSIONAL DEVELOPMENT,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,11567,f5i2_9,I2_9. Attending junior/community college (2 yr),I2.             What kind of school or program are you attending?,i2_9          JUNIOR/COMMUNITY COLLEGE (2-YEAR),1,i2_1          REGULAR HIGH SCHOOL,2,i2_2          ADULT BASIC EDUCATION (ABE) PROGRAM,3,i2_3          ESL PROGRAM,4,i2_4          NURSING SCHOOL (LPN OR RN),5,i2_5          BUSINESS OR SECRETARIAL SCHOOL,6,i2_6          PROGRAM TO IMPROVE READING,7,"i2_7          VOCATIONAL, TECHNICAL, OR TRADE SCHOOL",8,i2_8          JOB CORPS,9,i2_9          JUNIOR/COMMUNITY COLLEGE (2-YEAR),10,i2_10        COLLEGE (4-YEAR),11,i2_11        OTHER TYPE OF SCHOOL (SPECIFY),12,i2_12        OTHER TYPE OF TRAINING (SPECIFY),13,i2_13        PROGRAM TO LEARN JOB SKILLS,14,i2_14        PROGRAM TO HELP GET A JOB,15,i2_15        GRADUATE/PROFESSIONAL SCHOOL,101,i2_101      ONLINE EDUCATIONAL COURSE,102,i2_102      PROFESSIONAL DEVELOPMENT,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,11568,f5i2_10,I2_10. Attending college (4 yr),I2.             What kind of school or program are you attending?,i2_10        COLLEGE (4-YEAR),1,i2_1          REGULAR HIGH SCHOOL,2,i2_2          ADULT BASIC EDUCATION (ABE) PROGRAM,3,i2_3          ESL PROGRAM,4,i2_4          NURSING SCHOOL (LPN OR RN),5,i2_5          BUSINESS OR SECRETARIAL SCHOOL,6,i2_6          PROGRAM TO IMPROVE READING,7,"i2_7          VOCATIONAL, TECHNICAL, OR TRADE SCHOOL",8,i2_8          JOB CORPS,9,i2_9          JUNIOR/COMMUNITY COLLEGE (2-YEAR),10,i2_10        COLLEGE (4-YEAR),11,i2_11        OTHER TYPE OF SCHOOL (SPECIFY),12,i2_12        OTHER TYPE OF TRAINING (SPECIFY),13,i2_13        PROGRAM TO LEARN JOB SKILLS,14,i2_14        PROGRAM TO HELP GET A JOB,15,i2_15        GRADUATE/PROFESSIONAL SCHOOL,101,i2_101      ONLINE EDUCATIONAL COURSE,102,i2_102      PROFESSIONAL DEVELOPMENT,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,11569,f5i2_11,I2_11. Attending other type of school (specify),I2.             What kind of school or program are you attending?,i2_11        OTHER TYPE OF SCHOOL (SPECIFY),1,i2_1          REGULAR HIGH SCHOOL,2,i2_2          ADULT BASIC EDUCATION (ABE) PROGRAM,3,i2_3          ESL PROGRAM,4,i2_4          NURSING SCHOOL (LPN OR RN),5,i2_5          BUSINESS OR SECRETARIAL SCHOOL,6,i2_6          PROGRAM TO IMPROVE READING,7,"i2_7          VOCATIONAL, TECHNICAL, OR TRADE SCHOOL",8,i2_8          JOB CORPS,9,i2_9          JUNIOR/COMMUNITY COLLEGE (2-YEAR),10,i2_10        COLLEGE (4-YEAR),11,i2_11        OTHER TYPE OF SCHOOL (SPECIFY),12,i2_12        OTHER TYPE OF TRAINING (SPECIFY),13,i2_13        PROGRAM TO LEARN JOB SKILLS,14,i2_14        PROGRAM TO HELP GET A JOB,15,i2_15        GRADUATE/PROFESSIONAL SCHOOL,101,i2_101      ONLINE EDUCATIONAL COURSE,102,i2_102      PROFESSIONAL DEVELOPMENT,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,11570,f5i2_12,I2_12. Attending other type of training (specify),I2.             What kind of school or program are you attending?,i2_12        OTHER TYPE OF TRAINING (SPECIFY),1,i2_1          REGULAR HIGH SCHOOL,2,i2_2          ADULT BASIC EDUCATION (ABE) PROGRAM,3,i2_3          ESL PROGRAM,4,i2_4          NURSING SCHOOL (LPN OR RN),5,i2_5          BUSINESS OR SECRETARIAL SCHOOL,6,i2_6          PROGRAM TO IMPROVE READING,7,"i2_7          VOCATIONAL, TECHNICAL, OR TRADE SCHOOL",8,i2_8          JOB CORPS,9,i2_9          JUNIOR/COMMUNITY COLLEGE (2-YEAR),10,i2_10        COLLEGE (4-YEAR),11,i2_11        OTHER TYPE OF SCHOOL (SPECIFY),12,i2_12        OTHER TYPE OF TRAINING (SPECIFY),13,i2_13        PROGRAM TO LEARN JOB SKILLS,14,i2_14        PROGRAM TO HELP GET A JOB,15,i2_15        GRADUATE/PROFESSIONAL SCHOOL,101,i2_101      ONLINE EDUCATIONAL COURSE,102,i2_102      PROFESSIONAL DEVELOPMENT,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,11571,f5i2_13,I2_13. Attending program to learn job skills,I2.             What kind of school or program are you attending?,i2_13        PROGRAM TO LEARN JOB SKILLS,1,i2_1          REGULAR HIGH SCHOOL,2,i2_2          ADULT BASIC EDUCATION (ABE) PROGRAM,3,i2_3          ESL PROGRAM,4,i2_4          NURSING SCHOOL (LPN OR RN),5,i2_5          BUSINESS OR SECRETARIAL SCHOOL,6,i2_6          PROGRAM TO IMPROVE READING,7,"i2_7          VOCATIONAL, TECHNICAL, OR TRADE SCHOOL",8,i2_8          JOB CORPS,9,i2_9          JUNIOR/COMMUNITY COLLEGE (2-YEAR),10,i2_10        COLLEGE (4-YEAR),11,i2_11        OTHER TYPE OF SCHOOL (SPECIFY),12,i2_12        OTHER TYPE OF TRAINING (SPECIFY),13,i2_13        PROGRAM TO LEARN JOB SKILLS,14,i2_14        PROGRAM TO HELP GET A JOB,15,i2_15        GRADUATE/PROFESSIONAL SCHOOL,101,i2_101      ONLINE EDUCATIONAL COURSE,102,i2_102      PROFESSIONAL DEVELOPMENT,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,11572,f5i2_14,I2_14. Attending program to help get a job,I2.             What kind of school or program are you attending?,i2_14        PROGRAM TO HELP GET A JOB,1,i2_1          REGULAR HIGH SCHOOL,2,i2_2          ADULT BASIC EDUCATION (ABE) PROGRAM,3,i2_3          ESL PROGRAM,4,i2_4          NURSING SCHOOL (LPN OR RN),5,i2_5          BUSINESS OR SECRETARIAL SCHOOL,6,i2_6          PROGRAM TO IMPROVE READING,7,"i2_7          VOCATIONAL, TECHNICAL, OR TRADE SCHOOL",8,i2_8          JOB CORPS,9,i2_9          JUNIOR/COMMUNITY COLLEGE (2-YEAR),10,i2_10        COLLEGE (4-YEAR),11,i2_11        OTHER TYPE OF SCHOOL (SPECIFY),12,i2_12        OTHER TYPE OF TRAINING (SPECIFY),13,i2_13        PROGRAM TO LEARN JOB SKILLS,14,i2_14        PROGRAM TO HELP GET A JOB,15,i2_15        GRADUATE/PROFESSIONAL SCHOOL,101,i2_101      ONLINE EDUCATIONAL COURSE,102,i2_102      PROFESSIONAL DEVELOPMENT,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,11573,f5i2_15,I2_15. Attending graduate/professional school,I2.             What kind of school or program are you attending?,i2_15        GRADUATE/PROFESSIONAL SCHOOL,1,i2_1          REGULAR HIGH SCHOOL,2,i2_2          ADULT BASIC EDUCATION (ABE) PROGRAM,3,i2_3          ESL PROGRAM,4,i2_4          NURSING SCHOOL (LPN OR RN),5,i2_5          BUSINESS OR SECRETARIAL SCHOOL,6,i2_6          PROGRAM TO IMPROVE READING,7,"i2_7          VOCATIONAL, TECHNICAL, OR TRADE SCHOOL",8,i2_8          JOB CORPS,9,i2_9          JUNIOR/COMMUNITY COLLEGE (2-YEAR),10,i2_10        COLLEGE (4-YEAR),11,i2_11        OTHER TYPE OF SCHOOL (SPECIFY),12,i2_12        OTHER TYPE OF TRAINING (SPECIFY),13,i2_13        PROGRAM TO LEARN JOB SKILLS,14,i2_14        PROGRAM TO HELP GET A JOB,15,i2_15        GRADUATE/PROFESSIONAL SCHOOL,101,i2_101      ONLINE EDUCATIONAL COURSE,102,i2_102      PROFESSIONAL DEVELOPMENT,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,11574,f5i3a_1,I3A_1. Completed regular high school,I3A.          What program or schooling have you completed?,i3a_1        REGULAR HIGH SCHOOL,1,i3a_1        REGULAR HIGH SCHOOL,2,ADULT BASIC EDUCATION (ABE) PROGRAM,3,i3a_3        ESL PROGRAM,4,i3a_4        NURSING SCHOOL (LPN OR RN),5,SCHOOL,6,i3a_6        PROGRAM TO IMPROVE READING,7,TRADE SCHOOL,8,i3a_8        JOB CORPS,9,COLLEGE DEGREE (2-YEAR),10,i3a_10      COLLEGE DEGREE (4-YEAR),11,(SPECIFY),12,TRAINING (SPECIFY),13,i3a_13      PROGRAM TO LEARN JOB SKILLS,14,i3a_14      PROGRAM TO HELP GET A JOB,15,i3a_15      SOME COLLEGE,16,i3a_16      GRADUATE/PROFESSIONAL SCHOOL,101,i3a_101    ONLINE EDUCATIONAL COURSE,102,i3a_102    PROFESSIONAL DEVELOPMENT,-1,REFUSED,-2,DON’T KNOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
