,position,name,varlab,probe,ps_text,val0,lab0,val1,lab1,val2,lab2,val3,lab3,val4,lab4,val5,lab5,val6,lab6,val7,lab7,val8,lab8,val9,lab9,val10,lab10,val11,lab11,val12,lab12,val13,lab13,val14,lab14,val15,lab15,val16,lab16,val17,lab17,val18,lab18,val19,lab19,val20,lab20,val21,lab21,val22,lab22,val23,lab23,val24,lab24,val25,lab25,val26,lab26,val27,lab27,val28,lab28,val29,lab29,val30,lab30,val31,lab31,val32,lab32,val33,lab33,val34,lab34,val35,lab35,val36,lab36,val37,lab37,val38,lab38,val39,lab39,val40,lab40,val41,lab41,val42,lab42,val43,lab43,val44,lab44,val45,lab45,val46,lab46,val47,lab47,val48,lab48,val49,lab49,val50,lab50,val51,lab51,val52,lab52,val53,lab53,val54,lab54,val55,lab55,val56,lab56,val57,lab57,val58,lab58,val59,lab59,val60,lab60,val61,lab61,val62,lab62,val63,lab63,val64,lab64,val65,lab65,val66,lab66,val67,lab67,val68,lab68,val69,lab69,val70,lab70,val71,lab71,val72,lab72,val73,lab73,val74,lab74,val75,lab75,val76,lab76,val77,lab77,val78,lab78,val79,lab79,val80,lab80,val81,lab81,val82,lab82,val83,lab83,val84,lab84,val85,lab85,val86,lab86,val87,lab87,val88,lab88,val89,lab89,val90,lab90,val91,lab91,val92,lab92,val93,lab93,val94,lab94,val95,lab95,val96,lab96,val97,lab97,val98,lab98,val99,lab99,val100,lab100,val101,lab101,val102,lab102,val103,lab103,val104,lab104,val105,lab105,val106,lab106,val107,lab107,val108,lab108,val109,lab109,val110,lab110,val111,lab111,val112,lab112,val113,lab113
806,3556,f3j57a,Did he die from the attempt?,J57.         Did your biological father ever attempt to commit suicide?,J57A.      Did he die from the attempt?,1,YES,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,3557,f3j58,Did bio. mother ever have periods where depressed for 2 weeks or more?,J58.         The next questions are about your biological mother.,J58.         The next questions are about your biological mother.,1,YES,2   -->  GO TO J59,NO,-14  -->  GO TO SECTION R,ABOUT MOTHER,-2  -->  GO TO J59,DON’T KNOW,-1  -->  GO TO J59,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,3558,f3j58a,Did she ever get professional treatment for depression?,J58.         The next questions are about your biological mother.,J58A.      Did she ever get professional treatment for depression?,1,YES,2  -->  GO TO J59,NO,-2   -->  GO TO J59,DON’T KNOW,-1  -->  GO TO J59,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,3559,f3j58b,Was she ever hospitalized for depression?,J58.         The next questions are about your biological mother.,J58B.       Was she ever hospitalized for depression?,1,YES,2,NO,-2,DON’T KNOW,-1,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,3560,f3j59,Did she have periods of month or more when she was nervous/anxious?,"J59.         Did your biological mother have periods of a month or more when she was constantly nervous, edgy, or anxious?","J59.         Did your biological mother have periods of a month or more when she was constantly nervous, edgy, or anxious?",1,YES,2   -->  GO TO J60,NO,-2   -->  GO TO J60,DON’T KNOW,-1   -->  GO TO J60,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,3561,f3j59a,Did she ever get professional treatment for her nervousness?,"J59.         Did your biological mother have periods of a month or more when she was constantly nervous, edgy, or anxious?",J59A.      Did she ever get professional treatment for her nervousness?,1,YES,2  -->  GO TO J60,NO,-2   -->  GO TO J60,DON’T KNOW,-1   -->  GO TO J60,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,3562,f3j59b,Was she hospitalized for her nervousness?,"J59.         Did your biological mother have periods of a month or more when she was constantly nervous, edgy, or anxious?",J59B.      Was she ever hospitalized for her nervousness?,1,YES,2,NO,-2,DON’T KNOW,-1,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,3563,f3j60,Did bio. mother have a problem with drinking?,J60.         Did your biological mother ever have a problem with drinking?,J60.         Did your biological mother ever have a problem with drinking?,1,YES,2,NO,-2,DON’T KNOW,-1,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,3564,f3j60a,Did she ever abuse prescription drugs like valium/sleeping pills?,J60.         Did your biological mother ever have a problem with drinking?,"J60A.      Did she ever abuse prescription drugs such as valium, sleeping pills, or diet pills?",1,YES,2,NO,-2,DON’T KNOW,-1,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,3565,f3j60b,Did she ever have a problem with illegal drugs?,J60.         Did your biological mother ever have a problem with drinking?,J60B.      Did she ever have a problem with illegal drugs?,1,YES,2,NO,-2,DON’T KNOW,-1,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,3566,f3j61,INT CHK: DID BIO. MOTHER HAVE A PROBLEM WITH DRINKING OR DRUGS?,J61.         DID BIOLOGICAL MOTHER HAVE PROBLEMS WITH DRINKING OR DRUGS?,J61.         DID BIOLOGICAL MOTHER HAVE PROBLEMS WITH DRINKING OR DRUGS?,1,YES,2   -->  GO TO J62,NO,-1   -->  GO TO J62,ALL REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,3567,f3j61a,Did she ever get professional treatment for drinking/drug problem?,J61.         DID BIOLOGICAL MOTHER HAVE PROBLEMS WITH DRINKING OR DRUGS?,J61A.      Did she ever get professional treatment for her (drinking/(or)/drug) problem?,1,YES,2   -->  GO TO J62,NO,-2   -->  GO TO J62,DON’T KNOW,-1  -->  GO TO J62,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,3568,f3j61b,Was she ever hospitalized for her drinking/drug use?,J61.         DID BIOLOGICAL MOTHER HAVE PROBLEMS WITH DRINKING OR DRUGS?,J61B.      Was she ever hospitalized for her (drinking/(or)/drug use)?,1,YES,2,NO,-2,DON’T KNOW,-1,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,3569,f3j62,Did bio. mother ever attempt suicide?,J62.         Did your biological mother ever attempt to commit suicide?,J62.         Did your biological mother ever attempt to commit suicide?,1,YES,2   -->  GO TO SECTION R,NO,-2   -->  GO TO SECTION R,DON’T KNOW,-1   -->  GO TO SECTION R,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,3570,f3j62a,Did she die from the attempt?,J62.         Did your biological mother ever attempt to commit suicide?,J62A.      Did she die from the attempt?,1,YES,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,3571,cf3alc_case,Constructed - Father alcohol dependence (CIDI),,J51B_6             Anything else?  (NOT SPECIFIED),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,3572,cf3drug_case,Constructed - Father drug dependence (CIDI),,J51B_6             Anything else?  (NOT SPECIFIED),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,3573,cf3gad_case,Constructed - Father meets anxious criteria at three-year (CIDI),,J51B_6             Anything else?  (NOT SPECIFIED),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,3574,cf3md_case_con,Constructed - Father meets depression criteria (conservative) at three-year (CID,,J51B_6             Anything else?  (NOT SPECIFIED),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,3575,cf3md_case_lib,Constructed - Father meets depression criteria (liberal) at three-year (CIDI),,J51B_6             Anything else?  (NOT SPECIFIED),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,3576,f3r0a,Which best describes the way you are in romantic relationships?,,"R0A.        Of the following three approaches, please tell me which one best describes the way you are in (romantic relationships/your marriage).  Do you try to . . .",1,"Focus on fulfilling your needs and desires,",2,"your partner ahead of your own, or",3,desires with your partner's?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,3577,f3r0b,Would you attend a program on relationships if it were offered by a church?,,R0B.        How likely would you be to attend a program on romantic relationships or marriage if it were offered by a church or other religious institution?  Would you be . . .,1,"Very likely,",2,"Somewhat likely, or",3,Not at all likely?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,3578,f3r1,Which best describes your religion?,R1.          Now I'd like to ask you about your religious beliefs and practices.,R1.          Now I'd like to ask you about your religious beliefs and practices.,1  -->  GO TO R5,"Catholic,",2  -->  GO TO R2,"Protestant,",3  -->  GO TO R7,"Jewish,",4  -->  GO TO R8,"Muslim, or",5  -->  GO TO R3,Something else?  (NOT SPECIFIED),101,BUDDHIST,102,HINDU,103,PAGAN/WICCA,104,OTHER CHRISTIAN,6  -->  GO TO R3,Or do you have no religious preference?,-2  -->  GO TO R3,DON'T KNOW,-1  -->  GO TO R3,REFUSED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,3579,f3r2,What is your religious denomination?,R2.          What is your religious denomination?,R2.          What is your religious denomination?,101,BLACK PROTESTANT,102,EVANGELICAL PROTESTANT,103,MAIN LINE PROTESTANT,104,OTHER (NOT SPECIFIED),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,3580,f3r3,About how often do you read the bible?,R3.          About how often do you read the bible?  Would you say . . .,R3.          About how often do you read the bible?  Would you say . . .,1,"Every day,",2,"A few times a week,",3,"Once a week,",4,"A few times a month,",5,"A few times a year,",6,"Less often than that, or",7,Never?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,3581,f3r4,"Agree/disagree: the Bible is the word of God, should be read literally?","R4.          The Bible is the inspired word of God, and should be read literally, word for word.  Do you . . .","R4.          The Bible is the inspired word of God, and should be read literally, word for word.  Do you . . .",1,Strongly agree,2,Somewhat agree,3,Somewhat disagree,4,Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,3582,f3r5,About how often do you read the bible?,R5.          About how often do you read the bible?  Would you say . . .,R5.          About how often do you read the bible?  Would you say . . .,1,"Every day,",2,"A few times a week,",3,"Once a week,",4,"A few times a month,",5,"A few times a year,",6,"Less often than that, or",7,Never?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,3583,f3r6,Agree/disagree: the Eucharist is the real body and blood of Jesus Christ?,R6.          The Eucharist is the real body and blood of Jesus Christ.  Do you . . .,R6.          The Eucharist is the real body and blood of Jesus Christ.  Do you . . .,1,Strongly agree,2,Somewhat agree,3,Somewhat disagree,4,Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,3584,f3r7,Agree/disagree: keeping Kosher is an important part of being Jewish for you?,"R7.          For each of the following statements, please tell me whether you strongly agree, somewhat agree, somewhat disagree, or strongly disagree.","R7.          For each of the following statements, please tell me whether you strongly agree, somewhat agree, somewhat disagree, or strongly disagree.",1,Strongly agree,2,Somewhat agree,3,Somewhat disagree,4,Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,3585,f3r8,"Agree/disagree: the Koran is the word of God, should be read literally?","R8.          For each of the following statements, please tell me whether you strongly agree, somewhat agree, somewhat disagree, or strongly disagree.","R8.          For each of the following statements, please tell me whether you strongly agree, somewhat agree, somewhat disagree, or strongly disagree.",1,Strongly agree,2,Somewhat agree,3,Somewhat disagree,4,Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,3586,f3r9,Agree/disagree: my religious faith is a guide for the way I treat my family?,R9.          My religious faith is an important guide for the way I treat my family in daily life.  Do you . . .,R9.          My religious faith is an important guide for the way I treat my family in daily life.  Do you . . .,1,Strongly agree,2,Somewhat agree,3,Somewhat disagree,4,Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,3587,f3r10,How often do you attend religious services?,R10.        How often do you attend religious services?  Is it . . .,R10.        How often do you attend religious services?  Is it . . .,1,"Every day,",2,"A few times a week,",3,"Once a week,",4,"A few times a month,",5,"A few times a year,",6,"Less often than that, or",7,Never?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,3588,f3r11,"Since child's birth, have you had any life transforming religious experiences?","R11.        Since (CHILD's) birth, have you had any religious experiences that transformed your life?","R11.        Since (CHILD's) birth, have you had any religious experiences that transformed your life?",1,YES,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,3589,f3k0,INT CHK: WAS FATHER INTERVIEWED AT 12 MONTH?,K0.         WAS FATHER INTERVIEWED AT 12-MONTH?,K0.         WAS FATHER INTERVIEWED AT 12-MONTH?,1  -->  GO TO K1,YES,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,3590,f3k0a,What is the highest grade of school that you have completed?,K0.         WAS FATHER INTERVIEWED AT 12-MONTH?,K0A.      What is the highest grade or year of regular school that you have completed?,1,NO FORMAL SCHOOLING,2,8TH GRADE OR LESS,3,"(GRADES 9, 10, 11 AND 12)",4,(COMPLETED 12TH GRADE),5,DEGREE,6,SOME COLLEGE OR 2 YEAR DEGREE,7,TECHNICAL OR TRADE SCHOOL,8,BACHELOR’S DEGREE,9,SCHOOL,10,CERTIFICATE,11,(NOT SPECIFIED),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,3591,f3k1,Are you currently in school/training program/classes?,K1.           Now I’d like to ask you a few questions about your education and employment.,K1.           Now I’d like to ask you a few questions about your education and employment.,1,YES,2  -->  GO TO K3,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
