,position,name,varlab,probe,ps_text,val0,lab0,val1,lab1,val2,lab2,val3,lab3,val4,lab4,val5,lab5,val6,lab6,val7,lab7,val8,lab8,val9,lab9,val10,lab10,val11,lab11,val12,lab12,val13,lab13,val14,lab14,val15,lab15,val16,lab16,val17,lab17,val18,lab18,val19,lab19,val20,lab20,val21,lab21,val22,lab22,val23,lab23,val24,lab24,val25,lab25,val26,lab26,val27,lab27,val28,lab28,val29,lab29,val30,lab30,val31,lab31,val32,lab32,val33,lab33,val34,lab34,val35,lab35,val36,lab36,val37,lab37,val38,lab38,val39,lab39,val40,lab40,val41,lab41,val42,lab42,val43,lab43,val44,lab44,val45,lab45,val46,lab46,val47,lab47,val48,lab48,val49,lab49,val50,lab50,val51,lab51,val52,lab52,val53,lab53,val54,lab54,val55,lab55,val56,lab56,val57,lab57,val58,lab58,val59,lab59,val60,lab60,val61,lab61,val62,lab62,val63,lab63,val64,lab64,val65,lab65,val66,lab66,val67,lab67,val68,lab68,val69,lab69,val70,lab70,val71,lab71,val72,lab72,val73,lab73,val74,lab74,val75,lab75,val76,lab76,val77,lab77,val78,lab78,val79,lab79,val80,lab80,val81,lab81,val82,lab82,val83,lab83,val84,lab84,val85,lab85,val86,lab86,val87,lab87,val88,lab88,val89,lab89,val90,lab90,val91,lab91,val92,lab92,val93,lab93,val94,lab94,val95,lab95,val96,lab96,val97,lab97,val98,lab98,val99,lab99
859,7532,f4k3a_1,What program/school completed: high school,K3A.        What program or schooling have you completed?,GED,1  --> ,GRADE     COMPLETED:  |__|__|     K3A_1A   GED,1,GED,2,ABE,2  --> ,ADULT BASIC EDUCATION (ABE) PROGRAM,3,K3A_3     ESL PROGRAM,4,K3A_4     NURSING SCHOOL (LPN OR RN),2         5     BUSINESS OR SECRETARIAL,K3A_        Which one?   GED,1,GED,2,ABE,5,SCHOOL,6,K3A_6     PROGRAM TO IMPROVE READING,7,TRADE SCHOOL,8,K3A_8     JOB CORPS,9,COLLEGE (2-YEAR),10,K3A_10    COLLEGE (4-YEAR),11,(NOT SPECIFIED),12,TRAINING (NOT SPECIFIED),101,PROFESSIONAL,102,"PARENTING, LIFE SKILLS",103,"POLICE, FIRE, EMT",104,NURSING/HEALTH CARE,105,CHILD CARE,106,THEOLIGICAL TRAINING,107,MILITARY,13,K3A_13    PROGRAM TO LEARN JOB SKILLS,14,K3A_14    PROGRAM TO HELP GET A JOB,15,K3A_15    SOME COLLEGE,16,K3A_16    GRADUATE/PROFESSIONAL SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,7533,f4k3a_1a,What grade completed?,K3A.        What program or schooling have you completed?,K3A.        What program or schooling have you completed?,1  --> ,GRADE     COMPLETED:  |__|__|     K3A_1A   GED,1,GED,2,ABE,2  --> ,ADULT BASIC EDUCATION (ABE) PROGRAM,3,K3A_3     ESL PROGRAM,4,K3A_4     NURSING SCHOOL (LPN OR RN),2         5     BUSINESS OR SECRETARIAL,K3A_        Which one?   GED,1,GED,2,ABE,5,SCHOOL,6,K3A_6     PROGRAM TO IMPROVE READING,7,TRADE SCHOOL,8,K3A_8     JOB CORPS,9,COLLEGE (2-YEAR),10,K3A_10    COLLEGE (4-YEAR),11,(NOT SPECIFIED),12,TRAINING (NOT SPECIFIED),101,PROFESSIONAL,102,"PARENTING, LIFE SKILLS",103,"POLICE, FIRE, EMT",104,NURSING/HEALTH CARE,105,CHILD CARE,106,THEOLIGICAL TRAINING,107,MILITARY,13,K3A_13    PROGRAM TO LEARN JOB SKILLS,14,K3A_14    PROGRAM TO HELP GET A JOB,15,K3A_15    SOME COLLEGE,16,K3A_16    GRADUATE/PROFESSIONAL SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,7534,f4k3a_2,What program/school completed: GED or ABE,K3A.        What program or schooling have you completed?,ABE,1  --> ,GRADE     COMPLETED:  |__|__|     K3A_1A   GED,1,GED,2,ABE,2  --> ,ADULT BASIC EDUCATION (ABE) PROGRAM,3,K3A_3     ESL PROGRAM,4,K3A_4     NURSING SCHOOL (LPN OR RN),2         5     BUSINESS OR SECRETARIAL,K3A_        Which one?   GED,1,GED,2,ABE,5,SCHOOL,6,K3A_6     PROGRAM TO IMPROVE READING,7,TRADE SCHOOL,8,K3A_8     JOB CORPS,9,COLLEGE (2-YEAR),10,K3A_10    COLLEGE (4-YEAR),11,(NOT SPECIFIED),12,TRAINING (NOT SPECIFIED),101,PROFESSIONAL,102,"PARENTING, LIFE SKILLS",103,"POLICE, FIRE, EMT",104,NURSING/HEALTH CARE,105,CHILD CARE,106,THEOLIGICAL TRAINING,107,MILITARY,13,K3A_13    PROGRAM TO LEARN JOB SKILLS,14,K3A_14    PROGRAM TO HELP GET A JOB,15,K3A_15    SOME COLLEGE,16,K3A_16    GRADUATE/PROFESSIONAL SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,7535,f4k3a_2a,Which one: GED or ABE?,K3A.        What program or schooling have you completed?,K3A.        What program or schooling have you completed?,1  --> ,GRADE     COMPLETED:  |__|__|     K3A_1A   GED,1,GED,2,ABE,2  --> ,ADULT BASIC EDUCATION (ABE) PROGRAM,3,K3A_3     ESL PROGRAM,4,K3A_4     NURSING SCHOOL (LPN OR RN),2         5     BUSINESS OR SECRETARIAL,K3A_        Which one?   GED,1,GED,2,ABE,5,SCHOOL,6,K3A_6     PROGRAM TO IMPROVE READING,7,TRADE SCHOOL,8,K3A_8     JOB CORPS,9,COLLEGE (2-YEAR),10,K3A_10    COLLEGE (4-YEAR),11,(NOT SPECIFIED),12,TRAINING (NOT SPECIFIED),101,PROFESSIONAL,102,"PARENTING, LIFE SKILLS",103,"POLICE, FIRE, EMT",104,NURSING/HEALTH CARE,105,CHILD CARE,106,THEOLIGICAL TRAINING,107,MILITARY,13,K3A_13    PROGRAM TO LEARN JOB SKILLS,14,K3A_14    PROGRAM TO HELP GET A JOB,15,K3A_15    SOME COLLEGE,16,K3A_16    GRADUATE/PROFESSIONAL SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,7536,f4k3a_3,What program/school completed: ESL,K3A.        What program or schooling have you completed?,K3A_3     ESL PROGRAM,1  --> ,GRADE     COMPLETED:  |__|__|     K3A_1A   GED,1,GED,2,ABE,2  --> ,ADULT BASIC EDUCATION (ABE) PROGRAM,3,K3A_3     ESL PROGRAM,4,K3A_4     NURSING SCHOOL (LPN OR RN),2         5     BUSINESS OR SECRETARIAL,K3A_        Which one?   GED,1,GED,2,ABE,5,SCHOOL,6,K3A_6     PROGRAM TO IMPROVE READING,7,TRADE SCHOOL,8,K3A_8     JOB CORPS,9,COLLEGE (2-YEAR),10,K3A_10    COLLEGE (4-YEAR),11,(NOT SPECIFIED),12,TRAINING (NOT SPECIFIED),101,PROFESSIONAL,102,"PARENTING, LIFE SKILLS",103,"POLICE, FIRE, EMT",104,NURSING/HEALTH CARE,105,CHILD CARE,106,THEOLIGICAL TRAINING,107,MILITARY,13,K3A_13    PROGRAM TO LEARN JOB SKILLS,14,K3A_14    PROGRAM TO HELP GET A JOB,15,K3A_15    SOME COLLEGE,16,K3A_16    GRADUATE/PROFESSIONAL SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,7537,f4k3a_4,What program/school completed: nursing school (LPN or RN),K3A.        What program or schooling have you completed?,K3A_4     NURSING SCHOOL (LPN OR RN),1  --> ,GRADE     COMPLETED:  |__|__|     K3A_1A   GED,1,GED,2,ABE,2  --> ,ADULT BASIC EDUCATION (ABE) PROGRAM,3,K3A_3     ESL PROGRAM,4,K3A_4     NURSING SCHOOL (LPN OR RN),2         5     BUSINESS OR SECRETARIAL,K3A_        Which one?   GED,1,GED,2,ABE,5,SCHOOL,6,K3A_6     PROGRAM TO IMPROVE READING,7,TRADE SCHOOL,8,K3A_8     JOB CORPS,9,COLLEGE (2-YEAR),10,K3A_10    COLLEGE (4-YEAR),11,(NOT SPECIFIED),12,TRAINING (NOT SPECIFIED),101,PROFESSIONAL,102,"PARENTING, LIFE SKILLS",103,"POLICE, FIRE, EMT",104,NURSING/HEALTH CARE,105,CHILD CARE,106,THEOLIGICAL TRAINING,107,MILITARY,13,K3A_13    PROGRAM TO LEARN JOB SKILLS,14,K3A_14    PROGRAM TO HELP GET A JOB,15,K3A_15    SOME COLLEGE,16,K3A_16    GRADUATE/PROFESSIONAL SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,7538,f4k3a_5,What program/school completed: business school,K3A.        What program or schooling have you completed?,SCHOOL,1  --> ,GRADE     COMPLETED:  |__|__|     K3A_1A   GED,1,GED,2,ABE,2  --> ,ADULT BASIC EDUCATION (ABE) PROGRAM,3,K3A_3     ESL PROGRAM,4,K3A_4     NURSING SCHOOL (LPN OR RN),2         5     BUSINESS OR SECRETARIAL,K3A_        Which one?   GED,1,GED,2,ABE,5,SCHOOL,6,K3A_6     PROGRAM TO IMPROVE READING,7,TRADE SCHOOL,8,K3A_8     JOB CORPS,9,COLLEGE (2-YEAR),10,K3A_10    COLLEGE (4-YEAR),11,(NOT SPECIFIED),12,TRAINING (NOT SPECIFIED),101,PROFESSIONAL,102,"PARENTING, LIFE SKILLS",103,"POLICE, FIRE, EMT",104,NURSING/HEALTH CARE,105,CHILD CARE,106,THEOLIGICAL TRAINING,107,MILITARY,13,K3A_13    PROGRAM TO LEARN JOB SKILLS,14,K3A_14    PROGRAM TO HELP GET A JOB,15,K3A_15    SOME COLLEGE,16,K3A_16    GRADUATE/PROFESSIONAL SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,7539,f4k3a_6,What program/school completed: improve reading,K3A.        What program or schooling have you completed?,K3A_6     PROGRAM TO IMPROVE READING,1  --> ,GRADE     COMPLETED:  |__|__|     K3A_1A   GED,1,GED,2,ABE,2  --> ,ADULT BASIC EDUCATION (ABE) PROGRAM,3,K3A_3     ESL PROGRAM,4,K3A_4     NURSING SCHOOL (LPN OR RN),2         5     BUSINESS OR SECRETARIAL,K3A_        Which one?   GED,1,GED,2,ABE,5,SCHOOL,6,K3A_6     PROGRAM TO IMPROVE READING,7,TRADE SCHOOL,8,K3A_8     JOB CORPS,9,COLLEGE (2-YEAR),10,K3A_10    COLLEGE (4-YEAR),11,(NOT SPECIFIED),12,TRAINING (NOT SPECIFIED),101,PROFESSIONAL,102,"PARENTING, LIFE SKILLS",103,"POLICE, FIRE, EMT",104,NURSING/HEALTH CARE,105,CHILD CARE,106,THEOLIGICAL TRAINING,107,MILITARY,13,K3A_13    PROGRAM TO LEARN JOB SKILLS,14,K3A_14    PROGRAM TO HELP GET A JOB,15,K3A_15    SOME COLLEGE,16,K3A_16    GRADUATE/PROFESSIONAL SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,7540,f4k3a_7,What program/school completed: votech,K3A.        What program or schooling have you completed?,TRADE SCHOOL,1  --> ,GRADE     COMPLETED:  |__|__|     K3A_1A   GED,1,GED,2,ABE,2  --> ,ADULT BASIC EDUCATION (ABE) PROGRAM,3,K3A_3     ESL PROGRAM,4,K3A_4     NURSING SCHOOL (LPN OR RN),2         5     BUSINESS OR SECRETARIAL,K3A_        Which one?   GED,1,GED,2,ABE,5,SCHOOL,6,K3A_6     PROGRAM TO IMPROVE READING,7,TRADE SCHOOL,8,K3A_8     JOB CORPS,9,COLLEGE (2-YEAR),10,K3A_10    COLLEGE (4-YEAR),11,(NOT SPECIFIED),12,TRAINING (NOT SPECIFIED),101,PROFESSIONAL,102,"PARENTING, LIFE SKILLS",103,"POLICE, FIRE, EMT",104,NURSING/HEALTH CARE,105,CHILD CARE,106,THEOLIGICAL TRAINING,107,MILITARY,13,K3A_13    PROGRAM TO LEARN JOB SKILLS,14,K3A_14    PROGRAM TO HELP GET A JOB,15,K3A_15    SOME COLLEGE,16,K3A_16    GRADUATE/PROFESSIONAL SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,7541,f4k3a_8,What program/school completed: job corps,K3A.        What program or schooling have you completed?,K3A_8     JOB CORPS,1  --> ,GRADE     COMPLETED:  |__|__|     K3A_1A   GED,1,GED,2,ABE,2  --> ,ADULT BASIC EDUCATION (ABE) PROGRAM,3,K3A_3     ESL PROGRAM,4,K3A_4     NURSING SCHOOL (LPN OR RN),2         5     BUSINESS OR SECRETARIAL,K3A_        Which one?   GED,1,GED,2,ABE,5,SCHOOL,6,K3A_6     PROGRAM TO IMPROVE READING,7,TRADE SCHOOL,8,K3A_8     JOB CORPS,9,COLLEGE (2-YEAR),10,K3A_10    COLLEGE (4-YEAR),11,(NOT SPECIFIED),12,TRAINING (NOT SPECIFIED),101,PROFESSIONAL,102,"PARENTING, LIFE SKILLS",103,"POLICE, FIRE, EMT",104,NURSING/HEALTH CARE,105,CHILD CARE,106,THEOLIGICAL TRAINING,107,MILITARY,13,K3A_13    PROGRAM TO LEARN JOB SKILLS,14,K3A_14    PROGRAM TO HELP GET A JOB,15,K3A_15    SOME COLLEGE,16,K3A_16    GRADUATE/PROFESSIONAL SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,7542,f4k3a_9,What program/school completed: junior college (2-year),K3A.        What program or schooling have you completed?,COLLEGE (2-YEAR),1  --> ,GRADE     COMPLETED:  |__|__|     K3A_1A   GED,1,GED,2,ABE,2  --> ,ADULT BASIC EDUCATION (ABE) PROGRAM,3,K3A_3     ESL PROGRAM,4,K3A_4     NURSING SCHOOL (LPN OR RN),2         5     BUSINESS OR SECRETARIAL,K3A_        Which one?   GED,1,GED,2,ABE,5,SCHOOL,6,K3A_6     PROGRAM TO IMPROVE READING,7,TRADE SCHOOL,8,K3A_8     JOB CORPS,9,COLLEGE (2-YEAR),10,K3A_10    COLLEGE (4-YEAR),11,(NOT SPECIFIED),12,TRAINING (NOT SPECIFIED),101,PROFESSIONAL,102,"PARENTING, LIFE SKILLS",103,"POLICE, FIRE, EMT",104,NURSING/HEALTH CARE,105,CHILD CARE,106,THEOLIGICAL TRAINING,107,MILITARY,13,K3A_13    PROGRAM TO LEARN JOB SKILLS,14,K3A_14    PROGRAM TO HELP GET A JOB,15,K3A_15    SOME COLLEGE,16,K3A_16    GRADUATE/PROFESSIONAL SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,7543,f4k3a_10,What program/school completed: college (4-year),K3A.        What program or schooling have you completed?,K3A_10    COLLEGE (4-YEAR),1  --> ,GRADE     COMPLETED:  |__|__|     K3A_1A   GED,1,GED,2,ABE,2  --> ,ADULT BASIC EDUCATION (ABE) PROGRAM,3,K3A_3     ESL PROGRAM,4,K3A_4     NURSING SCHOOL (LPN OR RN),2         5     BUSINESS OR SECRETARIAL,K3A_        Which one?   GED,1,GED,2,ABE,5,SCHOOL,6,K3A_6     PROGRAM TO IMPROVE READING,7,TRADE SCHOOL,8,K3A_8     JOB CORPS,9,COLLEGE (2-YEAR),10,K3A_10    COLLEGE (4-YEAR),11,(NOT SPECIFIED),12,TRAINING (NOT SPECIFIED),101,PROFESSIONAL,102,"PARENTING, LIFE SKILLS",103,"POLICE, FIRE, EMT",104,NURSING/HEALTH CARE,105,CHILD CARE,106,THEOLIGICAL TRAINING,107,MILITARY,13,K3A_13    PROGRAM TO LEARN JOB SKILLS,14,K3A_14    PROGRAM TO HELP GET A JOB,15,K3A_15    SOME COLLEGE,16,K3A_16    GRADUATE/PROFESSIONAL SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,7544,f4k3a_11,What program/school completed: other school,K3A.        What program or schooling have you completed?,(NOT SPECIFIED),1  --> ,GRADE     COMPLETED:  |__|__|     K3A_1A   GED,1,GED,2,ABE,2  --> ,ADULT BASIC EDUCATION (ABE) PROGRAM,3,K3A_3     ESL PROGRAM,4,K3A_4     NURSING SCHOOL (LPN OR RN),2         5     BUSINESS OR SECRETARIAL,K3A_        Which one?   GED,1,GED,2,ABE,5,SCHOOL,6,K3A_6     PROGRAM TO IMPROVE READING,7,TRADE SCHOOL,8,K3A_8     JOB CORPS,9,COLLEGE (2-YEAR),10,K3A_10    COLLEGE (4-YEAR),11,(NOT SPECIFIED),12,TRAINING (NOT SPECIFIED),101,PROFESSIONAL,102,"PARENTING, LIFE SKILLS",103,"POLICE, FIRE, EMT",104,NURSING/HEALTH CARE,105,CHILD CARE,106,THEOLIGICAL TRAINING,107,MILITARY,13,K3A_13    PROGRAM TO LEARN JOB SKILLS,14,K3A_14    PROGRAM TO HELP GET A JOB,15,K3A_15    SOME COLLEGE,16,K3A_16    GRADUATE/PROFESSIONAL SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,7545,f4k3a_12,What program/school completed: other training,K3A.        What program or schooling have you completed?,TRAINING (NOT SPECIFIED),1  --> ,GRADE     COMPLETED:  |__|__|     K3A_1A   GED,1,GED,2,ABE,2  --> ,ADULT BASIC EDUCATION (ABE) PROGRAM,3,K3A_3     ESL PROGRAM,4,K3A_4     NURSING SCHOOL (LPN OR RN),2         5     BUSINESS OR SECRETARIAL,K3A_        Which one?   GED,1,GED,2,ABE,5,SCHOOL,6,K3A_6     PROGRAM TO IMPROVE READING,7,TRADE SCHOOL,8,K3A_8     JOB CORPS,9,COLLEGE (2-YEAR),10,K3A_10    COLLEGE (4-YEAR),11,(NOT SPECIFIED),12,TRAINING (NOT SPECIFIED),101,PROFESSIONAL,102,"PARENTING, LIFE SKILLS",103,"POLICE, FIRE, EMT",104,NURSING/HEALTH CARE,105,CHILD CARE,106,THEOLIGICAL TRAINING,107,MILITARY,13,K3A_13    PROGRAM TO LEARN JOB SKILLS,14,K3A_14    PROGRAM TO HELP GET A JOB,15,K3A_15    SOME COLLEGE,16,K3A_16    GRADUATE/PROFESSIONAL SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,7546,f4k3a_13,What program/school completed: learn job skills,K3A.        What program or schooling have you completed?,K3A_13    PROGRAM TO LEARN JOB SKILLS,1  --> ,GRADE     COMPLETED:  |__|__|     K3A_1A   GED,1,GED,2,ABE,2  --> ,ADULT BASIC EDUCATION (ABE) PROGRAM,3,K3A_3     ESL PROGRAM,4,K3A_4     NURSING SCHOOL (LPN OR RN),2         5     BUSINESS OR SECRETARIAL,K3A_        Which one?   GED,1,GED,2,ABE,5,SCHOOL,6,K3A_6     PROGRAM TO IMPROVE READING,7,TRADE SCHOOL,8,K3A_8     JOB CORPS,9,COLLEGE (2-YEAR),10,K3A_10    COLLEGE (4-YEAR),11,(NOT SPECIFIED),12,TRAINING (NOT SPECIFIED),101,PROFESSIONAL,102,"PARENTING, LIFE SKILLS",103,"POLICE, FIRE, EMT",104,NURSING/HEALTH CARE,105,CHILD CARE,106,THEOLIGICAL TRAINING,107,MILITARY,13,K3A_13    PROGRAM TO LEARN JOB SKILLS,14,K3A_14    PROGRAM TO HELP GET A JOB,15,K3A_15    SOME COLLEGE,16,K3A_16    GRADUATE/PROFESSIONAL SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,7547,f4k3a_14,What program/school completed: help get a job,K3A.        What program or schooling have you completed?,K3A_14    PROGRAM TO HELP GET A JOB,1  --> ,GRADE     COMPLETED:  |__|__|     K3A_1A   GED,1,GED,2,ABE,2  --> ,ADULT BASIC EDUCATION (ABE) PROGRAM,3,K3A_3     ESL PROGRAM,4,K3A_4     NURSING SCHOOL (LPN OR RN),2         5     BUSINESS OR SECRETARIAL,K3A_        Which one?   GED,1,GED,2,ABE,5,SCHOOL,6,K3A_6     PROGRAM TO IMPROVE READING,7,TRADE SCHOOL,8,K3A_8     JOB CORPS,9,COLLEGE (2-YEAR),10,K3A_10    COLLEGE (4-YEAR),11,(NOT SPECIFIED),12,TRAINING (NOT SPECIFIED),101,PROFESSIONAL,102,"PARENTING, LIFE SKILLS",103,"POLICE, FIRE, EMT",104,NURSING/HEALTH CARE,105,CHILD CARE,106,THEOLIGICAL TRAINING,107,MILITARY,13,K3A_13    PROGRAM TO LEARN JOB SKILLS,14,K3A_14    PROGRAM TO HELP GET A JOB,15,K3A_15    SOME COLLEGE,16,K3A_16    GRADUATE/PROFESSIONAL SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,7548,f4k3a_15,What program/school completed: some college,K3A.        What program or schooling have you completed?,K3A_15    SOME COLLEGE,1  --> ,GRADE     COMPLETED:  |__|__|     K3A_1A   GED,1,GED,2,ABE,2  --> ,ADULT BASIC EDUCATION (ABE) PROGRAM,3,K3A_3     ESL PROGRAM,4,K3A_4     NURSING SCHOOL (LPN OR RN),2         5     BUSINESS OR SECRETARIAL,K3A_        Which one?   GED,1,GED,2,ABE,5,SCHOOL,6,K3A_6     PROGRAM TO IMPROVE READING,7,TRADE SCHOOL,8,K3A_8     JOB CORPS,9,COLLEGE (2-YEAR),10,K3A_10    COLLEGE (4-YEAR),11,(NOT SPECIFIED),12,TRAINING (NOT SPECIFIED),101,PROFESSIONAL,102,"PARENTING, LIFE SKILLS",103,"POLICE, FIRE, EMT",104,NURSING/HEALTH CARE,105,CHILD CARE,106,THEOLIGICAL TRAINING,107,MILITARY,13,K3A_13    PROGRAM TO LEARN JOB SKILLS,14,K3A_14    PROGRAM TO HELP GET A JOB,15,K3A_15    SOME COLLEGE,16,K3A_16    GRADUATE/PROFESSIONAL SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,7549,f4k3a_16,What program/school completed: graduate/professional,K3A.        What program or schooling have you completed?,K3A_16    GRADUATE/PROFESSIONAL SCHOOL,1  --> ,GRADE     COMPLETED:  |__|__|     K3A_1A   GED,1,GED,2,ABE,2  --> ,ADULT BASIC EDUCATION (ABE) PROGRAM,3,K3A_3     ESL PROGRAM,4,K3A_4     NURSING SCHOOL (LPN OR RN),2         5     BUSINESS OR SECRETARIAL,K3A_        Which one?   GED,1,GED,2,ABE,5,SCHOOL,6,K3A_6     PROGRAM TO IMPROVE READING,7,TRADE SCHOOL,8,K3A_8     JOB CORPS,9,COLLEGE (2-YEAR),10,K3A_10    COLLEGE (4-YEAR),11,(NOT SPECIFIED),12,TRAINING (NOT SPECIFIED),101,PROFESSIONAL,102,"PARENTING, LIFE SKILLS",103,"POLICE, FIRE, EMT",104,NURSING/HEALTH CARE,105,CHILD CARE,106,THEOLIGICAL TRAINING,107,MILITARY,13,K3A_13    PROGRAM TO LEARN JOB SKILLS,14,K3A_14    PROGRAM TO HELP GET A JOB,15,K3A_15    SOME COLLEGE,16,K3A_16    GRADUATE/PROFESSIONAL SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,7550,f4k3b,"In the last 2 years, have you taken any classes to improve your job skills?",K3.           Have you completed any training programs or any years of schooling (since [DATE OF LAST INTERVIEW]/during the last two years)?,"K3B.        (Since [DATE OF LAST INTERVIEW]/During the last two years), have you taken any classes to improve your job skills, such as computer training or literacy classes?",1,YES,2,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
